combined_text,clean_text,rating_num,sentiment,review_title,review_text,product,review_country,reviewed_at
Unsealed iphone box The supplier gave an iPhone whose box was not sealed!,unsealed iphone box the supplier gave an iphone whose box was not sealed,1.0,negative,Unsealed iphone box,The supplier gave an iPhone whose box was not sealed!,Apple iPhone XR (64GB) - Black, India ,2020-01-22
Brilliant phone it is The phone is just a killer but the charger is so slow,brilliant phone it is the phone is just a killer but the charger is so slow,5.0,positive,Brilliant phone it is,The phone is just a killer but the charger is so slow,Apple iPhone XR (64GB) - Black, India ,2019-10-02
Review Camera coulr be somewhat better. Rest is good,review camera coulr be somewhat better rest is good,4.0,positive,Review,Camera coulr be somewhat better. Rest is good,Apple iPhone XR (64GB) - Black, India ,2019-12-29
"Excellent,dual sim working Excellent battery life",excellent dual sim working excellent battery life,5.0,positive,"Excellent,dual sim working",Excellent battery life,Apple iPhone XR (64GB) - Black, India ,2019-10-19
Good Nice,good nice,5.0,positive,Good,Nice,Apple iPhone XR (64GB) - Black, India ,2019-11-05
Perfect delivery...... Osm phone & also thank Amazon for perfect delivery timely....,perfect delivery osm phone also thank amazon for perfect delivery timely,5.0,positive,Perfect delivery......,Osm phone & also thank Amazon for perfect delivery timely....,Apple iPhone XR (64GB) - Black, India ,2020-01-29
Charger is not working The charging cable is not working from the time of purchased.,charger is not working the charging cable is not working from the time of purchased,5.0,positive,Charger is not working,The charging cable is not working from the time of purchased.,Apple iPhone XR (64GB) - Black, India ,2019-09-12
Great experience Be in simple word it’s awesome Iphone,great experience be in simple word it s awesome iphone,5.0,positive,Great experience,Be in simple word it’s awesome Iphone,Apple iPhone XR (64GB) - Black, India ,2020-01-02
Worth the price Very good experience and worth buying,worth the price very good experience and worth buying,5.0,positive,Worth the price,Very good experience and worth buying,Apple iPhone XR (64GB) - Black, India ,2019-12-29
Most Loved iPhone Perfect iPhone,most loved iphone perfect iphone,5.0,positive,Most Loved iPhone,Perfect iPhone,Apple iPhone XR (64GB) - Black, India ,2019-10-01
This one iz mine 😅 Really good one for lower price im loving it ✌️,this one iz mine really good one for lower price im loving it,5.0,positive,This one iz mine 😅,Really good one for lower price im loving it ✌️,Apple iPhone XR (64GB) - Black, India ,2019-10-02
Go for it Quite good phone for business,go for it quite good phone for business,5.0,positive,Go for it,Quite good phone for business,Apple iPhone XR (64GB) - Black, India ,2019-11-05
Best value for money Best iPhone for the price and buttery smooth experience,best value for money best iphone for the price and buttery smooth experience,5.0,positive,Best value for money,Best iPhone for the price and buttery smooth experience,Apple iPhone XR (64GB) - Black, India ,2019-07-19
"Amazing Amazing product,100%Original and timely delivery by Amazon. Loved it.",amazing amazing product original and timely delivery by amazon loved it,4.0,positive,Amazing,"Amazing product,100%Original and timely delivery by Amazon. Loved it.",Apple iPhone XR (64GB) - Black, India ,2019-07-27
Great product Very happy with the received product. No issues whatsoever till date.,great product very happy with the received product no issues whatsoever till date,5.0,positive,Great product,Very happy with the received product. No issues whatsoever till date.,Apple iPhone XR (64GB) - Black, India ,2019-07-28
Much ahead of competition User interface,much ahead of competition user interface,5.0,positive,Much ahead of competition,User interface,Apple iPhone XR (64GB) - Black, India ,2020-02-21
Nice phone Awesome phone.,nice phone awesome phone,5.0,positive,Nice phone,Awesome phone.,Apple iPhone XR (64GB) - Black, India ,2019-11-01
EXILENT EXILENT,exilent exilent,5.0,positive,EXILENT,EXILENT,Apple iPhone XR (64GB) - Black, India ,2019-11-13
AwesoMe Awesome,awesome awesome,5.0,positive,AwesoMe,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-09-30
Excellent Excellent A+++,excellent excellent a,5.0,positive,Excellent,Excellent A+++,Apple iPhone XR (64GB) - Black, India ,2019-10-05
Xr is best A great phone. Good battery life which was required.,xr is best a great phone good battery life which was required,5.0,positive,Xr is best,A great phone. Good battery life which was required.,Apple iPhone XR (64GB) - Black, India ,2020-02-02
Very good There is not finger print reader it’s not applicable,very good there is not finger print reader it s not applicable,5.0,positive,Very good,There is not finger print reader it’s not applicable,Apple iPhone XR (64GB) - Black, India ,2019-11-09
Nice one I have upgraded from iphone 6 to XR. Fully satisfied,nice one i have upgraded from iphone to xr fully satisfied,5.0,positive,Nice one,I have upgraded from iphone 6 to XR. Fully satisfied,Apple iPhone XR (64GB) - Black, India ,2020-03-02
Far better than android Iphone name is enough,far better than android iphone name is enough,5.0,positive,Far better than android,Iphone name is enough,Apple iPhone XR (64GB) - Black, India ,2020-03-07
Nice product Nice face reader with great battery life and camera quality,nice product nice face reader with great battery life and camera quality,5.0,positive,Nice product,Nice face reader with great battery life and camera quality,Apple iPhone XR (64GB) - Black, India ,2020-03-01
Iphone XR Genuine apple product and also a great phone in this Budget.,iphone xr genuine apple product and also a great phone in this budget,5.0,positive,Iphone XR,Genuine apple product and also a great phone in this Budget.,Apple iPhone XR (64GB) - Black, India ,2019-11-09
. Battery is v gud nd camera is excellent,battery is v gud nd camera is excellent,5.0,positive,.,Battery is v gud nd camera is excellent,Apple iPhone XR (64GB) - Black, India ,2019-11-06
Very very very very good Very very good,very very very very good very very good,5.0,positive,Very very very very good,Very very good,Apple iPhone XR (64GB) - Black, India ,2019-08-25
Great Phone Excellent phone. Everything is great,great phone excellent phone everything is great,5.0,positive,Great Phone,Excellent phone. Everything is great,Apple iPhone XR (64GB) - Black, India ,2020-01-27
Excellent iPhone at affordable price Excellent iPhone at affordable price,excellent iphone at affordable price excellent iphone at affordable price,5.0,positive,Excellent iPhone at affordable price,Excellent iPhone at affordable price,Apple iPhone XR (64GB) - Black, India ,2020-03-08
Can’t go wrong with this iPhone at this price Excellent phone at a wonderful price,can t go wrong with this iphone at this price excellent phone at a wonderful price,4.0,positive,Can’t go wrong with this iPhone at this price,Excellent phone at a wonderful price,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Not bad I love this build quality and camera,not bad i love this build quality and camera,5.0,positive,Not bad,I love this build quality and camera,Apple iPhone XR (64GB) - Black, India ,2020-01-11
Good phone.. but a bit overpriced Good phone..oled screen should have been used instead of LCD,good phone but a bit overpriced good phone oled screen should have been used instead of lcd,4.0,positive,Good phone.. but a bit overpriced,Good phone..oled screen should have been used instead of LCD,Apple iPhone XR (64GB) - Black, India ,2019-07-29
Brilliant product One word..! Simply Thope...!,brilliant product one word simply thope,5.0,positive,Brilliant product,One word..! Simply Thope...!,Apple iPhone XR (64GB) - Black, India ,2019-10-18
Excellent phone Good pick for iPhone lovers.,excellent phone good pick for iphone lovers,4.0,positive,Excellent phone,Good pick for iPhone lovers.,Apple iPhone XR (64GB) - Black, India ,2020-03-02
Expensive Not worth it.,expensive not worth it,3.0,neutral,Expensive,Not worth it.,Apple iPhone XR (64GB) - Black, India ,2019-10-05
good phone Only for use not for show off,good phone only for use not for show off,4.0,positive,good phone,Only for use not for show off,Apple iPhone XR (64GB) - Black, India ,2019-12-13
superb nice..,superb nice,5.0,positive,superb,nice..,Apple iPhone XR (64GB) - Black, India ,2019-11-19
Amazing product Amazing iPhone XR!,amazing product amazing iphone xr,5.0,positive,Amazing product,Amazing iPhone XR!,Apple iPhone XR (64GB) - Black, India ,2019-11-17
The best iphone Best iphone ever and wonderful battery life,the best iphone best iphone ever and wonderful battery life,5.0,positive,The best iphone,Best iphone ever and wonderful battery life,Apple iPhone XR (64GB) - Black, India ,2019-11-24
iPhone XR Very nice Product All features are very nice and good quality,iphone xr very nice product all features are very nice and good quality,5.0,positive,iPhone XR Very nice Product,All features are very nice and good quality,Apple iPhone XR (64GB) - Black, India ,2020-01-07
Awesome One of the best smartphone in the market...,awesome one of the best smartphone in the market,5.0,positive,Awesome,One of the best smartphone in the market...,Apple iPhone XR (64GB) - Black, India ,2019-10-29
Happy 100% genuine product.. Thank You Amazon👍🏻,happy genuine product thank you amazon,5.0,positive,Happy,100% genuine product.. Thank You Amazon👍🏻,Apple iPhone XR (64GB) - Black, India ,2019-10-29
Awesome phone.. Outstanding phone...,awesome phone outstanding phone,5.0,positive,Awesome phone..,Outstanding phone...,Apple iPhone XR (64GB) - Black, India ,2019-10-07
Very good Overall good product,very good overall good product,4.0,positive,Very good,Overall good product,Apple iPhone XR (64GB) - Black, India ,2020-03-04
Superb Great battery backup,superb great battery backup,4.0,positive,Superb,Great battery backup,Apple iPhone XR (64GB) - Black, India ,2019-11-21
Love For IPhone Best in every aspect,love for iphone best in every aspect,5.0,positive,Love For IPhone,Best in every aspect,Apple iPhone XR (64GB) - Black, India ,2019-10-02
Excellent phone! Excellent phone,excellent phone excellent phone,5.0,positive,Excellent phone!,Excellent phone,Apple iPhone XR (64GB) - Black, India ,2019-07-21
Iphone XR Good product and genuine quality. Using it since 4 months..,iphone xr good product and genuine quality using it since months,5.0,positive,Iphone XR,Good product and genuine quality. Using it since 4 months..,Apple iPhone XR (64GB) - Black, India ,2020-03-03
Awesome Purchase ♥️♥️ Battery life is so good and looks so good in white color 😍,awesome purchase battery life is so good and looks so good in white color,5.0,positive,Awesome Purchase ♥️♥️,Battery life is so good and looks so good in white color 😍,Apple iPhone XR (64GB) - Black, India ,2019-10-06
Best Economical iPhone With in three months charger not work where I will complain,best economical iphone with in three months charger not work where i will complain,4.0,positive,Best Economical iPhone,With in three months charger not work where I will complain,Apple iPhone XR (64GB) - Black, India ,2020-01-21
Simply awesome Great product.. Happy with the delivery provided by amazon.,simply awesome great product happy with the delivery provided by amazon,5.0,positive,Simply awesome,Great product.. Happy with the delivery provided by amazon.,Apple iPhone XR (64GB) - Black, India ,2019-11-04
Best phone ever by apple Excellent phone. Little expensive but good in all respects.,best phone ever by apple excellent phone little expensive but good in all respects,5.0,positive,Best phone ever by apple,Excellent phone. Little expensive but good in all respects.,Apple iPhone XR (64GB) - Black, India ,2019-08-24
Awesome Bought for husband he liked it a lot,awesome bought for husband he liked it a lot,5.0,positive,Awesome,Bought for husband he liked it a lot,Apple iPhone XR (64GB) - Black, India ,2019-07-26
"Best iphone Great phone, camera and performance",best iphone great phone camera and performance,5.0,positive,Best iphone,"Great phone, camera and performance",Apple iPhone XR (64GB) - Black, India ,2019-12-26
Awesome! Nice product for a very good price.,awesome nice product for a very good price,5.0,positive,Awesome!,Nice product for a very good price.,Apple iPhone XR (64GB) - Black, India ,2019-11-08
Apple iPhone XR (64GB) Battery life and camera is too good,apple iphone xr gb battery life and camera is too good,5.0,positive,Apple iPhone XR (64GB),Battery life and camera is too good,Apple iPhone XR (64GB) - Black, India ,2019-11-04
Best from apple Front camera could have been better,best from apple front camera could have been better,5.0,positive,Best from apple,Front camera could have been better,Apple iPhone XR (64GB) - Black, India ,2019-08-23
Goood and great Excellent product and awesome proce,goood and great excellent product and awesome proce,5.0,positive,Goood and great,Excellent product and awesome proce,Apple iPhone XR (64GB) - Black, India ,2020-01-25
"iPhone xr Good phone in terms of battery life, camera , and lcd display quality is very good.",iphone xr good phone in terms of battery life camera and lcd display quality is very good,4.0,positive,iPhone xr,"Good phone in terms of battery life, camera , and lcd display quality is very good.",Apple iPhone XR (64GB) - Black, India ,2019-10-13
Awesome Awesome,awesome awesome,5.0,positive,Awesome,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-10-09
Nice phone great look Esim is not good its should be physical Sim both Fast is unlock,nice phone great look esim is not good its should be physical sim both fast is unlock,5.0,positive,Nice phone great look Esim is not good its should be physical Sim both,Fast is unlock,Apple iPhone XR (64GB) - Black, India ,2019-10-07
total game changer Loving this fone. FaceID is terrific.,total game changer loving this fone faceid is terrific,5.0,positive,total game changer,Loving this fone. FaceID is terrific.,Apple iPhone XR (64GB) - Black, India ,2019-10-02
Good product Good product,good product good product,5.0,positive,Good product,Good product,Apple iPhone XR (64GB) - Black, India ,2020-03-07
Great Good product,great good product,4.0,positive,Great,Good product,Apple iPhone XR (64GB) - Black, India ,2020-03-04
Good product Good product,good product good product,5.0,positive,Good product,Good product,Apple iPhone XR (64GB) - Black, India ,2019-08-25
Value for mot Good quality,value for mot good quality,5.0,positive,Value for mot,Good quality,Apple iPhone XR (64GB) - Black, India ,2020-01-26
Value of money Great,value of money great,5.0,positive,Value of money,Great,Apple iPhone XR (64GB) - Black, India ,2019-11-22
Amazing  phone Amazing  product from Apple with so nice features.,amazing phone amazing product from apple with so nice features,5.0,positive,Amazing  phone,Amazing  product from Apple with so nice features.,Apple iPhone XR (64GB) - Black, India ,2019-12-13
Excellent phone great value Excellent product t,excellent phone great value excellent product t,5.0,positive,Excellent phone great value,Excellent product t,Apple iPhone XR (64GB) - Black, India ,2019-11-01
Best Buy for me Awesome camera quality,best buy for me awesome camera quality,5.0,positive,Best Buy for me,Awesome camera quality,Apple iPhone XR (64GB) - Black, India ,2020-02-03
Fantastic Everything that you need to have in the iPhone is awesome.,fantastic everything that you need to have in the iphone is awesome,5.0,positive,Fantastic,Everything that you need to have in the iPhone is awesome.,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Just wow 🤩 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,just wow,5.0,positive,Just wow 🤩,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Apple iPhone XR (64GB) - Black, India ,2020-01-03
Satisfied Amazing purchase thank you Amazon.,satisfied amazing purchase thank you amazon,5.0,positive,Satisfied,Amazing purchase thank you Amazon.,Apple iPhone XR (64GB) - Black, India ,2020-03-02
Wonderful gadget at a great price. Wonderful gadget at a great price.,wonderful gadget at a great price wonderful gadget at a great price,5.0,positive,Wonderful gadget at a great price.,Wonderful gadget at a great price.,Apple iPhone XR (64GB) - Black, India ,2019-10-28
Awesome product Awesome product,awesome product awesome product,5.0,positive,Awesome product,Awesome product,Apple iPhone XR (64GB) - Black, India ,2019-10-16
"charger Charger is not wireless, in features its given wireless charger.",charger charger is not wireless in features its given wireless charger,3.0,neutral,charger,"Charger is not wireless, in features its given wireless charger.",Apple iPhone XR (64GB) - Black, India ,2019-08-12
Diwali offer good price Good price purchased,diwali offer good price good price purchased,5.0,positive,Diwali offer good price,Good price purchased,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Good phone No finger print reader. Excellent camera quality and screen quality,good phone no finger print reader excellent camera quality and screen quality,5.0,positive,Good phone,No finger print reader. Excellent camera quality and screen quality,Apple iPhone XR (64GB) - Black, India ,2019-07-19
Excellent phone Wonderful phone and camera,excellent phone wonderful phone and camera,5.0,positive,Excellent phone,Wonderful phone and camera,Apple iPhone XR (64GB) - Black, India ,2019-10-05
Great Value Great Value,great value great value,5.0,positive,Great Value,Great Value,Apple iPhone XR (64GB) - Black, India ,2020-01-31
Good Good,good good,5.0,positive,Good,Good,Apple iPhone XR (64GB) - Black, India ,2019-12-04
Good Good,good good,5.0,positive,Good,Good,Apple iPhone XR (64GB) - Black, India ,2020-01-01
Good buy Good,good buy good,5.0,positive,Good buy,Good,Apple iPhone XR (64GB) - Black, India ,2020-02-22
good good,good good,5.0,positive,good,good,Apple iPhone XR (64GB) - Black, India ,2019-11-01
Very good product Cool,very good product cool,5.0,positive,Very good product,Cool,Apple iPhone XR (64GB) - Black, India ,2019-09-28
Excellent product from apple Wow.,excellent product from apple wow,5.0,positive,Excellent product from apple,Wow.,Apple iPhone XR (64GB) - Black, India ,2019-11-17
Good Good,good good,5.0,positive,Good,Good,Apple iPhone XR (64GB) - Black, India ,2020-02-10
👌 Finest,finest,5.0,positive,👌,Finest,Apple iPhone XR (64GB) - Black, India ,2019-09-25
Thumbs up Wonderful product and service and price by amazon,thumbs up wonderful product and service and price by amazon,4.0,positive,Thumbs up,Wonderful product and service and price by amazon,Apple iPhone XR (64GB) - Black, India ,2020-01-21
Awesome phone Face ID works best,awesome phone face id works best,5.0,positive,Awesome phone,Face ID works best,Apple iPhone XR (64GB) - Black, India ,2019-11-05
Super Super and same set but camera quality is no best.,super super and same set but camera quality is no best,5.0,positive,Super,Super and same set but camera quality is no best.,Apple iPhone XR (64GB) - Black, India ,2020-01-18
Love it Amazing Phone with Amazing Camera.,love it amazing phone with amazing camera,5.0,positive,Love it,Amazing Phone with Amazing Camera.,Apple iPhone XR (64GB) - Black, India ,2019-10-08
Iphone naam hi kafi hai Iphone,iphone naam hi kafi hai iphone,5.0,positive,Iphone naam hi kafi hai,Iphone,Apple iPhone XR (64GB) - Black, India ,2019-11-06
Worth it Everything is perfect worth budget iphone,worth it everything is perfect worth budget iphone,5.0,positive,Worth it,Everything is perfect worth budget iphone,Apple iPhone XR (64GB) - Black, India ,2019-11-08
iphone can be buy if it is available in good prices. bought this phone because of good prices.,iphone can be buy if it is available in good prices bought this phone because of good prices,5.0,positive,iphone can be buy if it is available in good prices.,bought this phone because of good prices.,Apple iPhone XR (64GB) - Black, India ,2019-11-04
Delivered in time. This phone is awesome This set is cost effective. Valuable more than it’s cost.,delivered in time this phone is awesome this set is cost effective valuable more than it s cost,5.0,positive,Delivered in time. This phone is awesome,This set is cost effective. Valuable more than it’s cost.,Apple iPhone XR (64GB) - Black, India ,2019-09-13
Iphone Xr ❤️ Low price then other market 😍Blindly love it Iphone XR😻,iphone xr low price then other market blindly love it iphone xr,5.0,positive,Iphone Xr ❤️,Low price then other market 😍Blindly love it Iphone XR😻,Apple iPhone XR (64GB) - Black, India ,2020-01-26
I ❤️🍎 I love Apple. Front cam awesome Really great for Face ID.,i i love apple front cam awesome really great for face id,5.0,positive,I ❤️🍎,I love Apple. Front cam awesome Really great for Face ID.,Apple iPhone XR (64GB) - Black, India ,2019-10-13
"Great style, value for money Fastest face unlock even in dark. Battery life is awesome",great style value for money fastest face unlock even in dark battery life is awesome,5.0,positive,"Great style, value for money",Fastest face unlock even in dark. Battery life is awesome,Apple iPhone XR (64GB) - Black, India ,2020-01-07
Value for money The product is fab,value for money the product is fab,5.0,positive,Value for money,The product is fab,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Flawless phone Got at a gud price,flawless phone got at a gud price,5.0,positive,Flawless phone,Got at a gud price,Apple iPhone XR (64GB) - Black, India ,2020-03-04
Good Good quality phone,good good quality phone,5.0,positive,Good,Good quality phone,Apple iPhone XR (64GB) - Black, India ,2019-11-29
Excellent Excellent product!,excellent excellent product,5.0,positive,Excellent,Excellent product!,Apple iPhone XR (64GB) - Black, India ,2019-11-21
Nice phone This is nice phone,nice phone this is nice phone,5.0,positive,Nice phone,This is nice phone,Apple iPhone XR (64GB) - Black, India ,2020-03-05
Amazing Its a good product,amazing its a good product,4.0,positive,Amazing,Its a good product,Apple iPhone XR (64GB) - Black, India ,2019-11-04
awesome like this product.,awesome like this product,5.0,positive,awesome,like this product.,Apple iPhone XR (64GB) - Black, India ,2019-11-28
Very good quality Very good quality & user friendly,very good quality very good quality user friendly,5.0,positive,Very good quality,Very good quality & user friendly,Apple iPhone XR (64GB) - Black, India ,2020-01-24
Buy only at offer period Bought for 38000.... Nice,buy only at offer period bought for nice,5.0,positive,Buy only at offer period,Bought for 38000.... Nice,Apple iPhone XR (64GB) - Black, India ,2019-10-12
Nice product  Superbbbbbbb,nice product superbbbbbbb,5.0,positive,Nice product, Superbbbbbbb,Apple iPhone XR (64GB) - Black, India ,2019-10-07
Keep it up Awesome,keep it up awesome,5.0,positive,Keep it up,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-10-06
Awesome Phone Highly Recommended Best phone,awesome phone highly recommended best phone,5.0,positive,Awesome Phone Highly Recommended,Best phone,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Good product It’s buatifull product...,good product it s buatifull product,5.0,positive,Good product,It’s buatifull product...,Apple iPhone XR (64GB) - Black, India ,2019-11-04
Audio vedio nd music sound not response I have disturbed if u have I phone knowledger please help me This sounds not available,audio vedio nd music sound not response i have disturbed if u have i phone knowledger please help me this sounds not available,1.0,negative,Audio vedio nd music sound not response I have disturbed if u have I phone knowledger please help me,This sounds not available,Apple iPhone XR (64GB) - Black, India ,2019-10-05
Premium Do one have to rate it 😊,premium do one have to rate it,5.0,positive,Premium,Do one have to rate it 😊,Apple iPhone XR (64GB) - Black, India ,2019-10-22
Great Phone ! Value for money Great Phone ! as expected ! Thanks Amazon :),great phone value for money great phone as expected thanks amazon,5.0,positive,Great Phone ! Value for money,Great Phone ! as expected ! Thanks Amazon :),Apple iPhone XR (64GB) - Black, India ,2019-10-05
Nice original product... Happy Nice phone,nice original product happy nice phone,5.0,positive,Nice original product... Happy,Nice phone,Apple iPhone XR (64GB) - Black, India ,2019-11-08
Nice phone Nice phone,nice phone nice phone,4.0,positive,Nice phone,Nice phone,Apple iPhone XR (64GB) - Black, India ,2020-01-09
Great at this price Nice phone,great at this price nice phone,5.0,positive,Great at this price,Nice phone,Apple iPhone XR (64GB) - Black, India ,2019-10-17
Gud products njoyed Nice phone,gud products njoyed nice phone,4.0,positive,Gud products njoyed,Nice phone,Apple iPhone XR (64GB) - Black, India ,2019-08-21
Super Product from Apple Amazing product from apple,super product from apple amazing product from apple,5.0,positive,Super Product from Apple,Amazing product from apple,Apple iPhone XR (64GB) - Black, India ,2019-11-19
Xr Is bttrr deal at price tag of 43k transfer 5s to 10r direct.I love my xr very much,xr is bttrr deal at price tag of k transfer s to r direct i love my xr very much,4.0,positive,Xr Is bttrr deal at price tag of 43k,transfer 5s to 10r direct.I love my xr very much,Apple iPhone XR (64GB) - Black, India ,2020-03-04
Value for the money Battery last longer and got good picture quality,value for the money battery last longer and got good picture quality,5.0,positive,Value for the money,Battery last longer and got good picture quality,Apple iPhone XR (64GB) - Black, India ,2019-11-11
Thanks amazon Awesome phone get it at very low price on amazon,thanks amazon awesome phone get it at very low price on amazon,5.0,positive,Thanks amazon,Awesome phone get it at very low price on amazon,Apple iPhone XR (64GB) - Black, India ,2019-11-07
Good value for money Good quality photos.. sufficient space available,good value for money good quality photos sufficient space available,4.0,positive,Good value for money,Good quality photos.. sufficient space available,Apple iPhone XR (64GB) - Black, India ,2019-11-10
. Best iPhone . Go for it !!.Display is also good.,best iphone go for it display is also good,4.0,positive,.,Best iPhone . Go for it !!.Display is also good.,Apple iPhone XR (64GB) - Black, India ,2019-09-29
Apple i Phone review Good for the value,apple i phone review good for the value,5.0,positive,Apple i Phone review,Good for the value,Apple iPhone XR (64GB) - Black, India ,2019-11-07
"Apple Product Value for money, using Apple products since 2012",apple product value for money using apple products since,5.0,positive,Apple Product,"Value for money, using Apple products since 2012",Apple iPhone XR (64GB) - Black, India ,2019-09-03
Superb phone A classic phone at a through away price.,superb phone a classic phone at a through away price,5.0,positive,Superb phone,A classic phone at a through away price.,Apple iPhone XR (64GB) - Black, India ,2019-11-04
Worth the Price Terrific Buy !,worth the price terrific buy,5.0,positive,Worth the Price,Terrific Buy !,Apple iPhone XR (64GB) - Black, India ,2020-02-19
Worth it Battery life is excellent & display quality is also good,worth it battery life is excellent display quality is also good,5.0,positive,Worth it,Battery life is excellent & display quality is also good,Apple iPhone XR (64GB) - Black, India ,2019-11-10
I like it Overall satisfied,i like it overall satisfied,5.0,positive,I like it,Overall satisfied,Apple iPhone XR (64GB) - Black, India ,2019-11-20
Awesome Product Very good product,awesome product very good product,5.0,positive,Awesome Product,Very good product,Apple iPhone XR (64GB) - Black, India ,2019-11-27
iPhone XR Amazingly awesome,iphone xr amazingly awesome,5.0,positive,iPhone XR,Amazingly awesome,Apple iPhone XR (64GB) - Black, India ,2020-03-05
Awesome Got the phone the way it was expected...,awesome got the phone the way it was expected,5.0,positive,Awesome,Got the phone the way it was expected...,Apple iPhone XR (64GB) - Black, India ,2019-10-23
Good phone Good fone,good phone good fone,5.0,positive,Good phone,Good fone,Apple iPhone XR (64GB) - Black, India ,2019-07-11
Good phone love build quality Too good better than Samsung S20,good phone love build quality too good better than samsung s,5.0,positive,Good phone love build quality,Too good better than Samsung S20,Apple iPhone XR (64GB) - Black, India ,2020-02-16
Speaker problem Sound is not clear. Bad speaker.,speaker problem sound is not clear bad speaker,1.0,negative,Speaker problem,Sound is not clear. Bad speaker.,Apple iPhone XR (64GB) - Black, India ,2019-08-14
Good product Nice to use,good product nice to use,5.0,positive,Good product,Nice to use,Apple iPhone XR (64GB) - Black, India ,2020-03-09
Best deal on amazon... Loving it,best deal on amazon loving it,5.0,positive,Best deal on amazon...,Loving it,Apple iPhone XR (64GB) - Black, India ,2019-07-19
Happy with this product Good product from iPhone,happy with this product good product from iphone,5.0,positive,Happy with this product,Good product from iPhone,Apple iPhone XR (64GB) - Black, India ,2019-10-22
Great upgrade from 6s Perfect upgrade from 6s.,great upgrade from s perfect upgrade from s,5.0,positive,Great upgrade from 6s,Perfect upgrade from 6s.,Apple iPhone XR (64GB) - Black, India ,2019-10-27
Good Good  phone,good good phone,4.0,positive,Good,Good  phone,Apple iPhone XR (64GB) - Black, India ,2019-10-28
very good phone  with good batter back up very good phone  with good batter back up,very good phone with good batter back up very good phone with good batter back up,5.0,positive,very good phone  with good batter back up,very good phone  with good batter back up,Apple iPhone XR (64GB) - Black, India ,2019-11-07
Worth in this budget Very nice product ..apple always rocks ..,worth in this budget very nice product apple always rocks,5.0,positive,Worth in this budget,Very nice product ..apple always rocks ..,Apple iPhone XR (64GB) - Black, India ,2019-12-06
Not charging till 100% The battery was charging up to 84% only it was not getting up to 100%charge,not charging till the battery was charging up to only it was not getting up to charge,1.0,negative,Not charging till 100%,The battery was charging up to 84% only it was not getting up to 100%charge,Apple iPhone XR (64GB) - Black, India ,2019-05-08
Nice Battery back is very good,nice battery back is very good,5.0,positive,Nice,Battery back is very good,Apple iPhone XR (64GB) - Black, India ,2019-09-19
Awesome Very good,awesome very good,5.0,positive,Awesome,Very good,Apple iPhone XR (64GB) - Black, India ,2020-01-01
Beautiful device Beautiful,beautiful device beautiful,5.0,positive,Beautiful device,Beautiful,Apple iPhone XR (64GB) - Black, India ,2019-11-19
Good product Nice good,good product nice good,5.0,positive,Good product,Nice good,Apple iPhone XR (64GB) - Black, India ,2020-03-09
Damage product The mobile which we received is damaged one,damage product the mobile which we received is damaged one,1.0,negative,Damage product,The mobile which we received is damaged one,Apple iPhone XR (64GB) - Black, India ,2019-10-21
Battery backup is very good. sd,battery backup is very good sd,5.0,positive,Battery backup is very good.,sd,Apple iPhone XR (64GB) - Black, India ,2019-12-16
Great deal amazing photo My first Iphone... 👍👍.. Loved it.. Great deal,great deal amazing photo my first iphone loved it great deal,5.0,positive,Great deal amazing photo,My first Iphone... 👍👍.. Loved it.. Great deal,Apple iPhone XR (64GB) - Black, India ,2019-07-31
Best phone I have ever had Brilliant phone . Liked everything about it ...,best phone i have ever had brilliant phone liked everything about it,5.0,positive,Best phone I have ever had,Brilliant phone . Liked everything about it ...,Apple iPhone XR (64GB) - Black, India ,2020-02-22
Nice phone Superb. Thank you amazon for next day delivery.,nice phone superb thank you amazon for next day delivery,5.0,positive,Nice phone,Superb. Thank you amazon for next day delivery.,Apple iPhone XR (64GB) - Black, India ,2019-09-30
Battery pathetic Battery life pathetic....,battery pathetic battery life pathetic,2.0,negative,Battery pathetic,Battery life pathetic....,Apple iPhone XR (64GB) - Black, India ,2019-10-12
Its never worth the price Worst phone i have ever used. Very bad hardware quality,its never worth the price worst phone i have ever used very bad hardware quality,1.0,negative,Its never worth the price,Worst phone i have ever used. Very bad hardware quality,Apple iPhone XR (64GB) - Black, India ,2019-12-02
Feedback about XR At times I lose the screen light and can’t see anything,feedback about xr at times i lose the screen light and can t see anything,5.0,positive,Feedback about XR,At times I lose the screen light and can’t see anything,Apple iPhone XR (64GB) - Black, India ,2020-02-29
Cheapest Price 😊 Amazing product by Apple and cheapest price from amazon,cheapest price amazing product by apple and cheapest price from amazon,5.0,positive,Cheapest Price 😊,Amazing product by Apple and cheapest price from amazon,Apple iPhone XR (64GB) - Black, India ,2020-01-25
